SiteID,SubOc1,StartDate,EndDate,OccLength
7066,A,-300,-100,200
7067,A,-300,500,800
7068,A,-300,500,800
7070,A,-300,500,800
7071,A,-300,500,800
7073,A,-300,500,800
7074,A,-300,-100,200
7076,A,-300,500,800
7079,A,-300,500,800
7081,A,-300,-100,200
7083,A,-300,500,800
7084,A,-300,500,800
7088,A,-300,-200,100
7090,A,-300,-200,100
7092,A,-300,500,800
7095,A,-300,500,800
7098,A,-300,500,800
7099,A,-300,-30,270
7100,A,-300,-30,270
7101,A,-300,500,800
7109,A,-300,500,800
7114,A,-300,-30,270
7131,B,-300,-250,50
7136,B,-300,-250,50
7140,A,-300,-250,50
7229,C,-300,500,800
7230,C,-300,500,800
7285,B,-300,500,800
7324,C,-300,500,800
7145,A,-280,-30,250
2001,A,-273,-30,243
3678,A,-264,-30,234
2,B,-250,-30,220
5,A,-250,-30,220
14,B,-250,-30,220
15,A,-250,-30,220
58,B,-250,-30,220
62,B,-250,-30,220
65,C,-250,-30,220
71,B,-250,-30,220
78,A,-250,-100,150
81,B,-250,-30,220
87,C,-250,-30,220
284,A,-250,-100,150
288,A,-250,-30,220
289,B,-250,-30,220
294,A,-250,-30,220
1517,A,-250,-30,220
2078,A,-250,-30,220
3374,A,-250,-30,220
5197,A,-250,-100,150
5257,A,-250,-200,50
5270,A,-250,-150,100
5278,A,-250,-150,100
5297,A,-250,-200,50
5324,A,-250,-200,50
5646,A,-250,-100,150
5661,A,-250,-150,100
6147,B,-250,-30,220
6693,A,-250,-30,220
6916,A,-250,-100,150
185,A,-200,-30,170
208,B,-200,-30,170
289,A,-200,-30,170
296,A,-200,-30,170
303,B,-200,-30,170
377,A,-200,-30,170
577,A,-200,-30,170
723,A,-200,-30,170
811,A,-200,-30,170
812,A,-200,-30,170
815,B,-200,-30,170
818,B,-200,-30,170
836,A,-200,-30,170
844,A,-200,-30,170
846,A,-200,-30,170
847,A,-200,-30,170
851,B,-200,-30,170
866,A,-200,-30,170
869,A,-200,-30,170
881,A,-200,-30,170
883,A,-200,-30,170
889,A,-200,-30,170
890,A,-200,-30,170
904,A,-200,-30,170
915,A,-200,-30,170
916,A,-200,-30,170
920,A,-200,-30,170
922,A,-200,-30,170
924,A,-200,-30,170
928,A,-200,-30,170
930,A,-200,-30,170
931,A,-200,-30,170
932,A,-200,-30,170
940,A,-200,-30,170
948,A,-200,-30,170
951,A,-200,-30,170
953,A,-200,-30,170
954,A,-200,-30,170
967,A,-200,-30,170
975,A,-200,-30,170
994,B,-200,-30,170
999,A,-200,-30,170
1000,A,-200,-30,170
1001,A,-200,-30,170
1007,A,-200,-30,170
1008,A,-200,-30,170
1015,A,-200,-30,170
1016,A,-200,-30,170
1017,A,-200,-30,170
1022,A,-200,-30,170
1026,B,-200,-30,170
1028,A,-200,-30,170
1038,A,-200,-30,170
1050,A,-200,-30,170
1051,B,-200,-30,170
1052,C,-200,-30,170
1053,A,-200,-30,170
1058,A,-200,-30,170
1060,A,-200,-30,170
1067,B,-200,-30,170
1068,A,-200,-30,170
1069,A,-200,-30,170
1080,B,-200,-30,170
1086,A,-200,-30,170
1087,A,-200,-30,170
1088,B,-200,-100,100
1089,B,-200,-30,170
1090,A,-200,-30,170
1091,A,-200,-30,170
1094,B,-200,-30,170
1095,B,-200,-30,170
1108,B,-200,-30,170
1109,A,-200,-30,170
1110,B,-200,-30,170
1112,A,-200,-30,170
1113,A,-200,-30,170
1114,A,-200,-30,170
1123,B,-200,-30,170
1126,A,-200,-30,170
1137,A,-200,500,700
1138,A,-200,500,700
1141,A,-200,500,700
1142,A,-200,500,700
1143,A,-200,500,700
1144,A,-200,500,700
1145,A,-200,500,700
1146,A,-200,500,700
1147,A,-200,500,700
1149,A,-200,500,700
1150,A,-200,500,700
1151,A,-200,500,700
1154,A,-200,500,700
1155,A,-200,500,700
1156,A,-200,500,700
1157,A,-200,500,700
1158,A,-200,500,700
1159,A,-200,500,700
1160,A,-200,500,700
1161,A,-200,500,700
1162,A,-200,500,700
1163,A,-200,500,700
1164,A,-200,500,700
1165,A,-200,500,700
1166,A,-200,500,700
1167,A,-200,500,700
1168,A,-200,500,700
1169,A,-200,500,700
1170,A,-200,500,700
1171,A,-200,500,700
1172,A,-200,500,700
1173,A,-200,500,700
1191,A,-200,-30,170
1192,A,-200,-100,100
1199,A,-200,-30,170
1229,A,-200,-30,170
1234,A,-200,-30,170
1238,A,-200,-30,170
1239,A,-200,-30,170
1240,A,-200,-30,170
1241,A,-200,-30,170
1278,A,-200,-20,180
1279,A,-200,-50,150
1282,A,-200,-30,170
1285,A,-200,-30,170
1286,A,-200,-30,170
1289,A,-200,-30,170
1292,A,-200,-30,170
1293,A,-200,-50,150
1297,B,-200,-50,150
1300,A,-200,-30,170
1303,A,-200,-30,170
1306,A,-200,-30,170
1307,A,-200,-30,170
1308,A,-200,-30,170
1309,A,-200,-30,170
1311,A,-200,-30,170
1313,A,-200,-30,170
1314,A,-200,-30,170
1315,A,-200,-30,170
1316,A,-200,-30,170
1318,A,-200,-30,170
1319,A,-200,-30,170
1320,A,-200,-30,170
1321,A,-200,-30,170
1335,A,-200,-30,170
1336,A,-200,-30,170
1337,A,-200,-30,170
1338,A,-200,-30,170
1339,A,-200,-30,170
1341,A,-200,-30,170
1342,A,-200,-30,170
1343,A,-200,-30,170
1344,A,-200,-50,150
1345,A,-200,-30,170
1347,A,-200,-30,170
1348,A,-200,-30,170
1349,A,-200,-30,170
1350,A,-200,-30,170
1351,A,-200,-30,170
1353,A,-200,-30,170
1354,A,-200,-30,170
1355,A,-200,-30,170
1356,A,-200,-30,170
1357,A,-200,-30,170
1359,A,-200,-30,170
1360,A,-200,-50,150
1364,A,-200,-50,150
1366,A,-200,-30,170
1367,A,-200,-30,170
1369,A,-200,-30,170
1371,A,-200,-30,170
1372,A,-200,-30,170
1376,A,-200,-30,170
1378,A,-200,-30,170
1381,A,-200,-30,170
1382,B,-200,-50,150
1384,A,-200,-30,170
1385,A,-200,-30,170
1388,B,-200,-50,150
1395,A,-200,-30,170
1397,A,-200,-30,170
1401,A,-200,-30,170
1402,A,-200,-30,170
1406,A,-200,-30,170
1411,A,-200,-30,170
1452,A,-200,-100,100
1472,A,-200,-30,170
1479,A,-200,-30,170
1653,A,-200,-30,170
1658,A,-200,-30,170
1665,A,-200,-30,170
1669,B,-200,-30,170
1671,B,-200,-30,170
1672,B,-200,-30,170
1673,A,-200,-100,100
1675,A,-200,-30,170
1677,A,-200,-30,170
1697,A,-200,-30,170
1698,A,-200,-30,170
1701,A,-200,-30,170
1704,A,-200,-30,170
1705,A,-200,-30,170
1706,A,-200,-30,170
1707,A,-200,-30,170
1712,B,-200,-30,170
1714,A,-200,-50,150
1715,A,-200,-50,150
1717,A,-200,-50,150
1718,A,-200,-30,170
1721,A,-200,-30,170
1722,A,-200,-30,170
1723,A,-200,-30,170
1724,A,-200,-50,150
1725,A,-200,-30,170
1726,A,-200,-30,170
1729,A,-200,-30,170
1730,A,-200,-30,170
1731,A,-200,-30,170
1732,A,-200,-30,170
1735,A,-200,-30,170
1736,A,-200,-50,150
1740,A,-200,-30,170
1741,A,-200,-50,150
1742,A,-200,-30,170
1745,A,-200,-30,170
1746,A,-200,-30,170
1747,A,-200,-30,170
1754,A,-200,-30,170
1755,A,-200,-30,170
1756,A,-200,-30,170
1758,A,-200,-30,170
1759,A,-200,-30,170
1762,A,-200,-30,170
1763,A,-200,-30,170
1770,A,-200,-30,170
1771,A,-200,-30,170
1772,A,-200,-30,170
1773,A,-200,-30,170
1776,A,-200,-30,170
1777,A,-200,-30,170
1778,A,-200,-30,170
1781,A,-200,-30,170
1782,A,-200,-30,170
1784,A,-200,-30,170
1785,A,-200,-30,170
1786,A,-200,-30,170
1787,A,-200,-30,170
1788,A,-200,-30,170
1791,A,-200,-30,170
1796,A,-200,-30,170
1797,A,-200,-30,170
1803,A,-200,-30,170
1804,A,-200,-30,170
1806,A,-200,-30,170
1807,A,-200,-30,170
1808,A,-200,-30,170
1809,A,-200,-50,150
1810,A,-200,-30,170
1811,A,-200,-30,170
1812,A,-200,-30,170
1813,A,-200,-30,170
1814,A,-200,-30,170
1816,A,-200,-30,170
1817,A,-200,-30,170
1818,A,-200,-30,170
1819,A,-200,-30,170
1823,A,-200,-30,170
1824,A,-200,-30,170
1826,A,-200,-30,170
1827,A,-200,-30,170
1828,A,-200,-30,170
1831,A,-200,-30,170
1832,A,-200,-30,170
1834,A,-200,-50,150
1836,B,-200,-30,170
1839,B,-200,-30,170
1841,A,-200,-30,170
1844,A,-200,-30,170
1848,A,-200,-30,170
1849,A,-200,-30,170
1850,A,-200,-30,170
1857,A,-200,-30,170
1859,A,-200,-50,150
1860,A,-200,-30,170
1865,A,-200,-30,170
1871,A,-200,-50,150
1872,A,-200,-50,150
1875,A,-200,-50,150
1877,A,-200,-30,170
1878,A,-200,-50,150
1881,A,-200,-30,170
1884,A,-200,-50,150
1885,A,-200,-30,170
1886,A,-200,-30,170
1887,A,-200,-30,170
1888,A,-200,-30,170
1889,A,-200,-30,170
1890,A,-200,-30,170
1891,A,-200,-30,170
1892,A,-200,-50,150
1894,A,-200,-30,170
1898,A,-200,-30,170
1904,A,-200,-30,170
1905,A,-200,-30,170
1906,A,-200,-30,170
1907,A,-200,-30,170
1909,A,-200,-30,170
1910,A,-200,-50,150
1911,A,-200,-30,170
1912,A,-200,-50,150
1916,A,-200,-30,170
1924,A,-200,-30,170
1925,A,-200,-30,170
1930,A,-200,-30,170
1932,A,-200,-30,170
1934,A,-200,-30,170
1935,B,-200,-50,150
1940,A,-200,-50,150
1941,A,-200,-30,170
1942,B,-200,-50,150
1949,A,-200,-30,170
1950,A,-200,-30,170
1951,A,-200,-30,170
1954,A,-200,-30,170
1955,A,-200,-30,170
1959,A,-200,-30,170
1960,A,-200,-30,170
1961,A,-200,-30,170
1963,A,-200,-30,170
1965,A,-200,-30,170
1966,A,-200,-30,170
1971,A,-200,-30,170
1982,A,-200,-30,170
1984,A,-200,-30,170
1985,A,-200,-30,170
1987,A,-200,-30,170
1989,A,-200,-30,170
1991,A,-200,-50,150
1992,A,-200,-30,170
1993,A,-200,-30,170
1994,A,-200,-30,170
1997,A,-200,-50,150
2057,C,-200,500,700
2077,A,-200,-30,170
2167,B,-200,-30,170
2260,A,-200,-30,170
2329,A,-200,-30,170
2338,A,-200,-30,170
2346,A,-200,-30,170
2349,B,-200,-30,170
2350,B,-200,-30,170
2354,A,-200,-30,170
2470,A,-200,-30,170
2480,A,-200,-30,170
2508,A,-200,-30,170
2511,A,-200,-30,170
2525,B,-200,-30,170
2541,A,-200,-30,170
2545,A,-200,-30,170
2551,B,-200,-30,170
2559,A,-200,-30,170
2572,A,-200,-30,170
2609,A,-200,-30,170
2655,A,-200,-30,170
2658,A,-200,-30,170
2662,A,-200,-30,170
2670,B,-200,-30,170
2718,A,-200,-30,170
2719,A,-200,-30,170
2720,A,-200,-30,170
2723,A,-200,-30,170
2724,A,-200,-30,170
2727,A,-200,-30,170
2731,A,-200,-30,170
2735,A,-200,-30,170
2736,A,-200,-30,170
2737,A,-200,-30,170
2738,A,-200,-30,170
2745,A,-200,-30,170
2746,A,-200,-30,170
2747,A,-200,-30,170
2748,A,-200,-30,170
2749,A,-200,-30,170
2751,A,-200,-30,170
2752,A,-200,-30,170
2753,A,-200,-30,170
2754,A,-200,-30,170
2755,A,-200,-30,170
2758,A,-200,-30,170
2759,A,-200,-30,170
2760,A,-200,-30,170
2761,A,-200,-30,170
2767,A,-200,-30,170
2770,A,-200,-30,170
2771,A,-200,-30,170
2773,A,-200,-30,170
2777,A,-200,-30,170
2778,A,-200,-30,170
2780,A,-200,-30,170
2791,A,-200,-30,170
2793,A,-200,-30,170
2796,A,-200,-30,170
2797,A,-200,-30,170
2800,A,-200,-30,170
2801,A,-200,-30,170
2832,A,-200,-30,170
2873,B,-200,-30,170
2882,A,-200,-30,170
2887,A,-200,-30,170
2892,A,-200,-30,170
2920,A,-200,-30,170
2940,A,-200,-30,170
2942,A,-200,-30,170
3145,A,-200,-30,170
3164,A,-200,-30,170
3187,A,-200,-30,170
3188,A,-200,-30,170
3203,A,-200,-30,170
3212,A,-200,-30,170
3222,A,-200,-30,170
3229,A,-200,-30,170
3309,A,-200,-30,170
3322,A,-200,-30,170
3326,A,-200,-30,170
3330,A,-200,-30,170
3341,A,-200,-30,170
3392,A,-200,-30,170
3397,A,-200,-30,170
3411,A,-200,-30,170
3422,A,-200,-30,170
3424,A,-200,-30,170
3429,A,-200,-30,170
3432,A,-200,-30,170
3438,A,-200,-30,170
3443,A,-200,-30,170
3446,A,-200,-30,170
3447,A,-200,-30,170
3457,A,-200,-30,170
3458,A,-200,-30,170
3459,A,-200,-30,170
3467,A,-200,-30,170
3471,A,-200,-30,170
3473,A,-200,-30,170
3476,A,-200,-30,170
3478,A,-200,-30,170
3481,A,-200,-30,170
3483,A,-200,-30,170
3486,A,-200,-30,170
3496,A,-200,-30,170
3498,A,-200,-30,170
3502,A,-200,-30,170
3506,A,-200,-30,170
3507,A,-200,-30,170
3509,A,-200,-30,170
3703,A,-200,-30,170
3759,A,-200,-30,170
3760,A,-200,-30,170
3761,A,-200,-30,170
3762,A,-200,-30,170
3763,A,-200,-30,170
3764,A,-200,-30,170
3766,A,-200,-30,170
3767,A,-200,-30,170
3768,A,-200,-30,170
3770,A,-200,-30,170
3771,A,-200,-30,170
3772,A,-200,-30,170
3773,A,-200,-30,170
3774,A,-200,-30,170
3775,A,-200,-30,170
3776,A,-200,-30,170
3778,A,-200,-30,170
3780,A,-200,-30,170
3782,A,-200,-30,170
3783,A,-200,-30,170
3784,A,-200,-30,170
3785,A,-200,-30,170
3786,A,-200,-30,170
3788,A,-200,-30,170
3789,A,-200,-30,170
3791,A,-200,-30,170
3793,A,-200,-30,170
3795,A,-200,-30,170
3796,A,-200,-30,170
3797,A,-200,-30,170
3799,A,-200,-30,170
3800,A,-200,-30,170
3803,A,-200,-30,170
3804,A,-200,-30,170
3805,A,-200,-30,170
3807,A,-200,-30,170
3808,A,-200,-30,170
3811,A,-200,-30,170
3814,A,-200,-30,170
3817,A,-200,-30,170
3820,A,-200,-30,170
3822,A,-200,-30,170
3824,A,-200,-30,170
3825,A,-200,-30,170
3826,A,-200,-30,170
3827,A,-200,-30,170
3828,A,-200,-30,170
3830,A,-200,-30,170
3831,A,-200,-30,170
3833,A,-200,-30,170
3834,A,-200,-30,170
3836,A,-200,-30,170
3837,A,-200,-30,170
3838,A,-200,-30,170
3839,A,-200,-30,170
3840,A,-200,-30,170
3841,A,-200,-30,170
3844,A,-200,-30,170
3846,A,-200,-30,170
3848,A,-200,-30,170
3849,A,-200,-30,170
3850,A,-200,-30,170
3851,A,-200,-30,170
3853,A,-200,-30,170
3855,A,-200,-30,170
3858,A,-200,-30,170
3859,A,-200,-30,170
3860,A,-200,-30,170
3862,A,-200,-30,170
3863,A,-200,-30,170
3866,A,-200,-30,170
3867,A,-200,-30,170
3869,A,-200,-30,170
3870,A,-200,-30,170
3871,A,-200,-30,170
3875,A,-200,-30,170
3876,A,-200,-30,170
3877,A,-200,-30,170
3882,A,-200,-30,170
3884,A,-200,-30,170
3887,A,-200,-30,170
3888,A,-200,-30,170
3889,A,-200,-30,170
3890,A,-200,-30,170
3891,A,-200,-30,170
3893,A,-200,-30,170
3894,A,-200,-30,170
3902,A,-200,-30,170
3904,A,-200,-30,170
3908,A,-200,-30,170
3911,A,-200,-30,170
3914,A,-200,-30,170
3915,A,-200,-30,170
3918,A,-200,-30,170
3919,A,-200,-30,170
3921,A,-200,-30,170
3922,A,-200,-30,170
3923,A,-200,-30,170
3925,A,-200,-30,170
3926,A,-200,-30,170
3927,A,-200,-30,170
3928,A,-200,-30,170
3929,A,-200,-30,170
3930,A,-200,-30,170
3931,A,-200,-30,170
3933,A,-200,-30,170
3939,A,-200,-30,170
3940,A,-200,-30,170
3944,A,-200,-30,170
3948,A,-200,-30,170
3949,A,-200,-30,170
3950,A,-200,-30,170
3952,A,-200,-30,170
3958,A,-200,-30,170
3962,A,-200,-30,170
3963,A,-200,-30,170
3965,A,-200,-30,170
3969,A,-200,-30,170
3976,A,-200,-30,170
3977,A,-200,-30,170
3978,A,-200,-30,170
3979,A,-200,-30,170
3980,A,-200,-30,170
3983,A,-200,-30,170
3984,A,-200,-30,170
3986,A,-200,-30,170
3987,A,-200,-30,170
3991,A,-200,-30,170
3992,A,-200,-30,170
3993,A,-200,-30,170
3994,A,-200,-30,170
4000,A,-200,-30,170
4004,A,-200,-30,170
4009,A,-200,-30,170
4010,A,-200,-30,170
4012,A,-200,-30,170
4016,A,-200,-30,170
4017,A,-200,-30,170
4019,A,-200,-30,170
4022,A,-200,-30,170
4158,A,-200,-30,170
4171,A,-200,-30,170
4191,B,-200,-30,170
4196,A,-200,-30,170
4245,A,-200,-30,170
4292,A,-200,-30,170
4568,A,-200,-30,170
4569,A,-200,500,700
4574,A,-200,500,700
4576,A,-200,500,700
4582,A,-200,-30,170
4583,A,-200,-30,170
4588,A,-200,-30,170
4589,A,-200,-30,170
4590,A,-200,-30,170
4591,A,-200,-30,170
4593,A,-200,-30,170
4594,B,-200,-30,170
4595,B,-200,-30,170
4597,A,-200,-30,170
4598,A,-200,-30,170
4839,A,-200,-30,170
4941,A,-200,-30,170
4949,A,-200,-30,170
4963,A,-200,-100,100
4964,A,-200,-100,100
4965,A,-200,-100,100
4966,A,-200,-100,100
4967,A,-200,-100,100
4968,A,-200,-100,100
4969,A,-200,-100,100
4997,A,-200,-100,100
5010,A,-200,500,700
5013,A,-200,-30,170
5014,A,-200,-100,100
5015,A,-200,-30,170
5019,A,-200,-30,170
5020,A,-200,-30,170
5021,A,-200,-30,170
5024,A,-200,-30,170
5035,A,-200,-30,170
5036,A,-200,-30,170
5037,A,-200,-30,170
5038,A,-200,-30,170
5042,A,-200,-30,170
5048,A,-200,-100,100
5060,A,-200,-30,170
5061,A,-200,-30,170
5073,A,-200,-30,170
5077,A,-200,-100,100
5079,A,-200,-100,100
5080,A,-200,-30,170
5092,A,-200,-30,170
5093,A,-200,500,700
5094,A,-200,500,700
5095,A,-200,500,700
5099,A,-200,500,700
5101,A,-200,500,700
5122,A,-200,-30,170
5129,A,-200,-30,170
5135,A,-200,-30,170
5137,A,-200,-30,170
5138,A,-200,-30,170
5145,A,-200,-30,170
5156,A,-200,-30,170
5158,A,-200,-30,170
5168,A,-200,-30,170
5218,A,-200,-30,170
5229,A,-200,-30,170
5240,A,-200,-30,170
5265,A,-200,-100,100
5320,A,-200,-30,170
5328,A,-200,-30,170
5330,A,-200,-30,170
5363,A,-200,-30,170
5390,B,-200,-30,170
5392,A,-200,-100,100
5393,A,-200,-100,100
5401,C,-200,-100,100
5417,A,-200,-100,100
5431,A,-200,-100,100
5433,A,-200,-30,170
5434,B,-200,-100,100
5450,A,-200,-100,100
5481,A,-200,-100,100
5482,A,-200,-100,100
5483,A,-200,-100,100
5517,A,-200,500,700
5597,A,-200,-50,150
5599,A,-200,-100,100
5619,A,-200,-100,100
5627,A,-200,-30,170
5634,A,-200,-30,170
5637,A,-200,-50,150
5645,A,-200,-30,170
5647,A,-200,-30,170
5651,A,-200,-100,100
5658,A,-200,-50,150
5665,A,-200,-30,170
5666,A,-200,-50,150
5697,A,-200,-30,170
5700,A,-200,-100,100
5723,A,-200,-30,170
5726,A,-200,-100,100
5727,A,-200,-30,170
5735,A,-200,-30,170
5736,A,-200,-30,170
5741,A,-200,-30,170
5747,A,-200,-100,100
5750,A,-200,500,700
5760,A,-200,-30,170
5770,A,-200,500,700
5771,A,-200,500,700
5779,A,-200,500,700
5784,A,-200,-30,170
5796,A,-200,-30,170
5964,A,-200,500,700
5978,A,-200,-30,170
6010,A,-200,500,700
6012,A,-200,500,700
6020,A,-200,500,700
6025,A,-200,500,700
6028,A,-200,500,700
6029,A,-200,500,700
6030,A,-200,500,700
6125,A,-200,-30,170
6127,A,-200,500,700
6131,A,-200,500,700
6137,A,-200,-30,170
6143,A,-200,-30,170
6155,A,-200,-30,170
6156,A,-200,-30,170
6157,A,-200,-30,170
6174,A,-200,-30,170
6181,A,-200,-30,170
6186,B,-200,-30,170
6191,A,-200,-30,170
6226,A,-200,-30,170
6241,A,-200,-30,170
6254,A,-200,-30,170
6257,A,-200,-30,170
6279,B,-200,-30,170
6328,A,-200,-50,150
6330,A,-200,-50,150
6337,A,-200,-100,100
6359,B,-200,-100,100
6404,B,-200,500,700
6416,A,-200,500,700
6418,A,-200,500,700
6419,B,-200,500,700
6425,A,-200,500,700
6435,A,-200,500,700
6436,A,-200,500,700
6437,A,-200,500,700
6438,A,-200,500,700
6444,A,-200,500,700
6447,A,-200,500,700
6448,A,-200,500,700
6452,A,-200,500,700
6453,A,-200,500,700
6460,A,-200,500,700
6461,A,-200,500,700
6462,A,-200,500,700
6463,A,-200,500,700
6464,A,-200,500,700
6465,A,-200,500,700
6467,A,-200,500,700
6468,A,-200,500,700
6469,A,-200,500,700
6471,A,-200,500,700
6472,C,-200,500,700
6474,B,-200,-30,170
6476,A,-200,500,700
6477,B,-200,500,700
6480,A,-200,500,700
6482,B,-200,-30,170
6521,A,-200,-30,170
6525,A,-200,-30,170
6527,A,-200,-100,100
6533,A,-200,-30,170
6541,A,-200,-30,170
6549,A,-200,-30,170
6558,A,-200,-30,170
6560,A,-200,-30,170
6568,A,-200,-30,170
6593,A,-200,-30,170
6603,A,-200,-30,170
6604,A,-200,-30,170
6605,A,-200,-30,170
6609,A,-200,-30,170
6611,A,-200,-30,170
6639,B,-200,-100,100
6652,A,-200,-30,170
6659,B,-200,-30,170
6668,B,-200,-30,170
6672,B,-200,-30,170
6679,A,-200,-30,170
6695,B,-200,-30,170
6703,A,-200,-30,170
6728,A,-200,-30,170
6736,A,-200,-30,170
6743,B,-200,-30,170
6771,A,-200,-30,170
6778,A,-200,-30,170
6783,A,-200,-30,170
6784,A,-200,-30,170
6785,A,-200,-30,170
6789,B,-200,-30,170
6790,A,-200,-30,170
6791,A,-200,-30,170
6794,A,-200,-30,170
6799,B,-200,-100,100
6801,B,-200,-30,170
6802,B,-200,-30,170
6807,C,-200,-30,170
6831,A,-200,-30,170
6836,A,-200,-30,170
6845,B,-200,-30,170
6862,A,-200,-30,170
6881,A,-200,-30,170
6885,A,-200,-30,170
6889,A,-200,-30,170
6890,A,-200,-30,170
6898,A,-200,-30,170
6903,A,-200,-30,170
6912,A,-200,-30,170
6925,A,-200,-30,170
6937,B,-200,-30,170
6938,A,-200,-30,170
6939,A,-200,-30,170
6942,A,-200,-30,170
6945,A,-200,-30,170
6964,A,-200,-30,170
6972,A,-200,-30,170
6983,A,-200,-30,170
6992,A,-200,-30,170
6994,A,-200,-30,170
6998,A,-200,-30,170
6999,A,-200,-30,170
7000,A,-200,-30,170
7007,A,-200,-30,170
7019,B,-200,-30,170
7025,A,-200,-30,170
7031,A,-200,-30,170
7075,A,-200,-30,170
7080,A,-200,-30,170
7082,A,-200,-30,170
7087,A,-200,-100,100
7110,A,-200,-30,170
7142,A,-200,-30,170
7144,A,-200,-30,170
7146,A,-200,500,700
12351,A,-200,-50,150
12361,A,-200,-50,150
13031,A,-200,-30,170
13601,A,-200,-50,150
17331,A,-200,-30,170
17371,A,-200,-30,170
1368,B,-180,-30,150
7141,A,-180,-30,150
495,A,-150,-30,120
1466,A,-150,-50,100
1468,A,-150,-30,120
1469,A,-150,-50,100
1471,A,-150,-30,120
1481,A,-150,-30,120
1482,A,-150,-30,120
1484,A,-150,-30,120
1485,A,-150,-30,120
1488,A,-150,-30,120
1490,A,-150,-30,120
1493,A,-150,-30,120
1494,A,-150,-30,120
1497,A,-150,-30,120
1502,A,-150,-30,120
1507,A,-150,-30,120
1524,A,-150,-75,75
2081,A,-150,-30,120
2087,A,-150,-30,120
4293,A,-150,-30,120
4318,A,-150,-30,120
4481,A,-150,-30,120
4497,A,-150,-30,120
4503,A,-150,-30,120
4637,A,-150,-30,120
4663,A,-150,-30,120
5126,A,-150,-50,100
5133,A,-150,-30,120
5183,A,-150,-50,100
5189,A,-150,-30,120
5209,A,-150,-50,100
5212,A,-150,-50,100
5225,A,-150,-50,100
5233,A,-150,-50,100
5298,A,-150,-100,50
5598,A,-150,-50,100
5604,A,-150,-100,50
5644,A,-150,-50,100
5663,A,-150,-30,120
5738,A,-150,-30,120
5745,A,-150,-50,100
5746,A,-150,-30,120
6032,A,-150,-100,50
6291,B,-150,-30,120
7036,A,-150,-30,120
7134,A,-150,-30,120
1,B,-100,-30,70
6,A,-100,-30,70
8,A,-100,-30,70
10,B,-100,-30,70
13,A,-100,-30,70
77,A,-100,-30,70
113,A,-100,-30,70
124,A,-100,-30,70
125,A,-100,-30,70
126,A,-100,-30,70
127,A,-100,-30,70
128,A,-100,-30,70
129,A,-100,-30,70
133,B,-100,-30,70
135,A,-100,-30,70
136,A,-100,-30,70
137,C,-100,-30,70
142,B,-100,-30,70
144,A,-100,-30,70
156,A,-100,250,350
286,A,-100,-30,70
295,A,-100,-30,70
300,A,-100,-30,70
378,A,-100,-30,70
391,A,-100,-30,70
497,A,-100,100,200
498,A,-100,100,200
499,A,-100,100,200
500,A,-100,100,200
501,A,-100,100,200
502,A,-100,100,200
503,A,-100,100,200
504,A,-100,100,200
505,A,-100,100,200
506,A,-100,100,200
507,A,-100,100,200
508,A,-100,100,200
509,A,-100,100,200
510,A,-100,100,200
511,A,-100,100,200
512,A,-100,100,200
513,A,-100,100,200
514,A,-100,100,200
516,A,-100,100,200
517,A,-100,100,200
518,A,-100,100,200
519,A,-100,-30,70
520,A,-100,100,200
521,A,-100,100,200
522,A,-100,100,200
523,A,-100,100,200
524,A,-100,100,200
525,A,-100,100,200
526,A,-100,100,200
527,A,-100,100,200
528,A,-100,100,200
529,A,-100,100,200
583,A,-100,-30,70
599,A,-100,-30,70
600,A,-100,-30,70
606,A,-100,-30,70
611,A,-100,-30,70
621,A,-100,-30,70
624,A,-100,-30,70
652,A,-100,-30,70
663,A,-100,-30,70
666,A,-100,-30,70
672,A,-100,-30,70
676,A,-100,-30,70
681,A,-100,-30,70
682,A,-100,-30,70
683,A,-100,-30,70
684,A,-100,-30,70
685,A,-100,-30,70
687,A,-100,-30,70
688,A,-100,-30,70
689,A,-100,-30,70
690,A,-100,-30,70
691,A,-100,-30,70
693,A,-100,-30,70
694,A,-100,-30,70
695,A,-100,-30,70
698,A,-100,-30,70
702,A,-100,-30,70
703,A,-100,-30,70
705,A,-100,-30,70
706,A,-100,-30,70
708,A,-100,-30,70
717,A,-100,-30,70
720,A,-100,-30,70
724,A,-100,-30,70
725,A,-100,-30,70
731,A,-100,-30,70
732,A,-100,-30,70
733,A,-100,-30,70
734,A,-100,-30,70
740,A,-100,-30,70
741,A,-100,-30,70
743,A,-100,-30,70
744,A,-100,-30,70
745,A,-100,-30,70
746,A,-100,-30,70
752,A,-100,-30,70
762,A,-100,-30,70
766,A,-100,-30,70
767,A,-100,-30,70
769,A,-100,-30,70
771,A,-100,-30,70
772,A,-100,-30,70
773,A,-100,-30,70
774,A,-100,-30,70
775,A,-100,-30,70
776,B,-100,-30,70
777,A,-100,-30,70
782,B,-100,-30,70
784,A,-100,-30,70
785,B,-100,-30,70
791,A,-100,-30,70
793,A,-100,-30,70
798,A,-100,-30,70
799,A,-100,-30,70
800,A,-100,-30,70
816,A,-100,-30,70
817,A,-100,-30,70
821,B,-100,-30,70
822,A,-100,-30,70
824,A,-100,-30,70
825,A,-100,-30,70
826,A,-100,-30,70
827,A,-100,-30,70
833,B,-100,-30,70
867,A,-100,-30,70
868,A,-100,-30,70
874,A,-100,-30,70
877,A,-100,-30,70
879,A,-100,-30,70
880,A,-100,-30,70
886,A,-100,-30,70
